Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x9942,54491.84,4769.986666666667,3,658,1325,0_,,19,16,14.17,4.0,Standard,555.42,31.776858279795388,17 Years and 2 Months,Yes,0.0,512.2633335169122,Low_spent_Small_value_payments,254.7353331497545,2024-01-01
CUS_0x9944,7314.675,319.55625,10,7,29,7,"Personal Loan, Auto Loan, Home Equity Loan, Personal Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",62,23,6.89,7.0,Bad,2169.86,32.671054313923314,18 Years and 8 Months,Yes,25.159330314338217,0.0,Low_spent_Large_value_payments,269.19326848774176,2023-03-01
CUS_0x994c,50063.36,3574.2565918255987,5,7,9,4,"Auto Loan, Mortgage Loan, Student Loan, and Not Specified",20,15,3.38,3.0,Standard,608.79,38.443300792098505,24 Years and 4 Months,NM,463.0696878673117,119.17829618754328,Low_spent_Medium_value_payments,424.43675745288004,2024-01-01
CUS_0x995,18122.59,1233.2158333333334,7,5,24,-100,"Not Specified, Auto Loan, Credit-Builder Loan, Student Loan, Not Specified, Auto Loan, Home Equity Loan, Home Equity Loan, and Home Equity Loan",19,21,_,12.0,Bad,3296.19,28.02091436676051,10 Years and 9 Months,Yes,122.92467987461367,86.1102306854992,Low_spent_Small_value_payments,204.2866727732205,2023-05-01
CUS_0x9951,20540.49,1859.7075,0,4,8,1,Payday Loan,3,3,5.09,2.0,Good,1118.37,32.4013515398934,16 Years and 2 Months,No,17975.0,37.57726184863831,High_spent_Medium_value_payments,389.5718284327968,2023-03-01
CUS_0x9953,8875.135,989.5945833333334,8,9,27,2,"Credit-Builder Loan, and Payday Loan",26,14_,23.46,15.0,Standard,1353.77,29.703884475645232,17 Years and 8 Months,Yes,9.058562005846758,84.28781997097144,Low_spent_Small_value_payments,295.6130763565152,2023-03-01
CUS_0x995b,85515.94,7246.328333333334,5,3,11,3,"Payday Loan, Not Specified, and Not Specified",13,2,11.5,1.0,Good,163.56,36.82367285689885,24 Years and 4 Months,No,156.0468672498946,210.62499807081383,High_spent_Small_value_payments,617.960968012625,2023-10-01
CUS_0x995d,44418.54_,3626.545,9,7,33,8,"Credit-Builder Loan, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Home Equity Loan, Student Loan, Not Specified, and Personal Loan",64,20,4.85,13.0,Bad,1340.46,24.75444369513701,8 Years and 5 Months,NM,233.63620780037328,__10000__,Low_spent_Small_value_payments,44.0764117372513,2024-09-01
CUS_0x9962,126689.0,10543.416666666666,3,1,5,3,"Mortgage Loan, Personal Loan, and Debt Consolidation Loan",14,-1,6.73,3.0,_,597.81,34.418702013099434,19 Years and 10 Months,No,272.2814363914512,403.35039814134313,High_spent_Medium_value_payments,628.7098321338724,2024-07-01
CUS_0x9967,52410.5,4650.541666666667,7,5,2,-100,,11,8,14.59,4.0,_,1147.16,29.16524509213389,16 Years and 3 Months,No,0.0,283.64125915262525,High_spent_Small_value_payments,441.41290751404154,2023-09-01
CUS_0x996f,162688.28,13580.356666666668,0,5,2,2,"Home Equity Loan, and Debt Consolidation Loan",17,0,4.48,2.0,Good,641.14,31.870589770168827,32 Years and 4 Months,No,178.6439386512262,115.64128166367763,High_spent_Large_value_payments,1303.750446351763,2024-07-01
CUS_0x997,23681.87,1826.4891666666665,3,5,15,3,"Payday Loan, Mortgage Loan, and Credit-Builder Loan",9,11,4.51,0.0,Standard,1433.17,31.882977189646844,21 Years and 0 Months,No,41.64279281869779,48.424448351994194,High_spent_Small_value_payments,352.58167549597465,2023-12-01
CUS_0x9970,70939.34,5731.611666666668,5,6,14,3,"Auto Loan, Home Equity Loan, and Payday Loan",25,14,8.39,8.0,_,261.42,31.7318839573458,18 Years and 5 Months,Yes,165.11230176229185,177.1521806990259,!@9#%8,490.89668420534883,2023-10-01
CUS_0x9972,28191.89,2540.3241666666668,8,6,18,-100,"Credit-Builder Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Debt Consolidation Loan, and Personal Loan",25,15,8.62,4.0,Standard,628.61,37.88518063578604,19 Years and 0 Months,Yes,109.84010651765811,73.2389969128122,Low_spent_Large_value_payments,340.9533132361963,2024-10-01
CUS_0x9974,36130.89,3192.9075,5,7,20,2,"Payday Loan, and Payday Loan",6,10,2.13,6.0,Standard,1395.65,24.63013130740459,28 Years and 11 Months,No,32.589794901731246,55.07268165977193,High_spent_Large_value_payments,471.62827343849676,2024-02-01
CUS_0x9976,31182.38,2569.5316666666668,10,7,33,7,"Auto Loan, Student Loan, Payday Loan, Debt Consolidation Loan, Personal Loan, Not Specified, and Personal Loan",40,17_,7.87,9.0,Standard,2525.66,28.887874535864118,16 Years and 8 Months,Yes,181.57283440723816,84.46069883872755,High_spent_Medium_value_payments,240.91963342070096,2024-05-01
CUS_0x9978,38305.28,3273.106666666666,7,5,15,5,"Credit-Builder Loan, Not Specified, Student Loan, Student Loan, and Not Specified",16,22,4.75,12.0,_,1718.29,33.29740896614816,6 Years and 2 Months,Yes,151.9368597163794,133.46785323028482,Low_spent_Small_value_payments,331.90595372000257,2024-09-01
CUS_0x9979,33071.56,2910.963333333333,239,4,17,6,"Personal Loan, Not Specified, Not Specified, Personal Loan, Debt Consolidation Loan, and Student Loan",7,13,18.88,8.0,Standard,1021.88,40.52432236441869,13 Years and 3 Months,Yes,161.3407042433042,287.21517047917047,Low_spent_Small_value_payments,132.54045861085862,2023-01-01
CUS_0x997a,45366.27,3481.5225000000005,9,9,19,5,"Debt Consolidation Loan, Home Equity Loan, Personal Loan, Payday Loan, and Mortgage Loan",55,25,15.67,12.0,_,3428.08,31.431471198716263,2 Years and 6 Months,Yes,112.30061488103264,48.304208456125316,High_spent_Large_value_payments,427.54742666284216,2023-07-01
CUS_0x997e,9084.52,856.0433333333334,8,7,33,6,"Auto Loan, Auto Loan, Not Specified, Personal Loan, Payday Loan, and Student Loan",29,23,6.0,11.0,Bad,2503.76,35.94394997897265,16 Years and 2 Months,Yes,38.263068384181096,26.29719473843476,High_spent_Medium_value_payments,271.0440702107175,2024-10-01
CUS_0x9983,57219.92,4511.326666666667,8,6,33,6,"Student Loan, Not Specified, Home Equity Loan, Not Specified, Personal Loan, and Personal Loan",18,24,19.25,13.0,Bad,4935.76,32.71172172380787,3 Years and 8 Months,Yes,159.295824218156,63.241849296401966,High_spent_Medium_value_payments,478.5949931521087,2024-03-01
CUS_0x9985,29394.88,2626.5733333333333,6,3,8,0,,30,17,7.17,7.0,Standard,519.81,35.37228640162454,19 Years and 9 Months,No,0.0,57.732295922122994,High_spent_Medium_value_payments,454.9250374112103,2023-01-01
CUS_0x9987,16440.63,1105.0525,3,3,28,7,"Debt Consolidation Loan, Mortgage Loan, Mortgage Loan, Not Specified, Debt Consolidation Loan, Mortgage Loan, and Student Loan",18,13,13.87,6.0,Standard,1946.81,35.57720248726945,9 Years and 8 Months,Yes,47.99206967525544,38.31283215704389,Low_spent_Small_value_payments,314.20034816770067,2024-07-01
CUS_0x998f,42904.26,3833.355,0,4,6,0,,10,4,7.62,1.0,Good,205.79,27.82659480758061,16 Years and 0 Months,No,0.0,273.57615031637033,Low_spent_Medium_value_payments,389.75934968362975,2023-09-01
CUS_0x9997,10041.885,945.82375,10,7,16,3,"Personal Loan, Auto Loan, and Debt Consolidation Loan",34,17,13.61,16.0,Standard,2128.94,32.804244622426985,17 Years and 9 Months,NM,19.123555506016235,__10000__,Low_spent_Large_value_payments,262.9874873762451,2023-04-01
CUS_0x9998,21639.39,1633.2825,3,4,7,1,Mortgage Loan,21,15,9.71,7.0,Standard,1066.41,28.90575004293932,23 Years and 8 Months,Yes,12.13186646694648,139.81043075932857,Low_spent_Medium_value_payments,291.3859527737249,2023-04-01
CUS_0x999f,86765.12,7492.426666666666,3,3,10,2,"Credit-Builder Loan, and Student Loan",18,3488,6.84,1.0,Good,948.25,28.22733428291343,20 Years and 5 Months,No,110.95613963602,297.44033552969603,!@9#%8,590.8461915009508,2024-01-01
CUS_0x99a,76650.12,6558.509999999998,8,7,8,4,"Auto Loan, Payday Loan, Home Equity Loan, and Student Loan",24,10,13.37,5.0,Standard,1636.01,28.75802523066145,18 Years and 10 Months,Yes,129.620923481767,325.6817056595589,Low_spent_Medium_value_payments,480.5483708586741,2023-05-01
CUS_0x99a9,27956.77,2624.730833333333,5,5,20,2,"Mortgage Loan, and Not Specified",21,7,15.9,8.0,Standard,249.39,36.38465025525519,29 Years and 2 Months,Yes,26.9887497741038,60.41285506733819,High_spent_Medium_value_payments,425.0714784918914,2023-11-01
CUS_0x99ab,19592.49,1671.7075000000002,8,5,13,4,"Personal Loan, Personal Loan, Home Equity Loan, and Mortgage Loan",9,18,13.52,2.0,_,59.17,30.39264495285188,21 Years and 6 Months,Yes,37.78179998855893,209.4515080493006,Low_spent_Small_value_payments,209.93744196214047,2024-08-01
CUS_0x99ae,19489.28,1388.1066666666666,6,6,20,9,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",41,18,23.6,15.0,_,3651.35,22.9575786599788,13 Years and 0 Months,Yes,138.38837244343932,127.23876013031595,!@9#%8,163.18353409291137,2024-10-01
CUS_0x99b,71522.2,6107.1833333333325,7,8,28,6,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Student Loan",54,19,31.04,13.0,Bad,3683.98,34.15931840744153,13 Years and 10 Months,Yes,244.42007380310497,391.9022637263535,Low_spent_Medium_value_payments,254.39599580387488,2024-02-01
CUS_0x99b3,7230.615,821.55125,9,6,3664,8,"Not Specified, Student Loan, Student Loan, Mortgage Loan, Home Equity Loan, Personal Loan, Home Equity Loan, and Student Loan",19,22,5.04,15.0,Bad,4492.18,31.55258355265497,14 Years and 6 Months,Yes,42.54340333905125,16.30867587145093,High_spent_Large_value_payments,263.30304578949784,2024-04-01
CUS_0x99b4,89757.46,6373.027992652464,2,1,2,0,,-2,8,9.39,0.0,_,149.48,40.82169001677611,24 Years and 2 Months,No,943.7603406808716,585.0110578896622,Low_spent_Medium_value_payments,426.66777544367113,2024-02-01
CUS_0x99b8,95854.5,8126.875,3,4,9,1,Debt Consolidation Loan,16,6,10.19,4.0,Standard,989.09,42.3679634094874,33 Years and 5 Months,Yes,41.20437832005583,110.36644649164684,High_spent_Medium_value_payments,911.1166751882972,2023-03-01
CUS_0x99b9,77597.7,6619.474999999999,4,5,3,4,"Student Loan, Payday Loan, Payday Loan, and Auto Loan",6,7,6.03,7.0,Good,404.69,41.697642862216526,31 Years and 3 Months,No,225.27823163625277,68.28024110102106,High_spent_Large_value_payments,608.3890272627262,2024-02-01
CUS_0x99ba,17027.44,1366.9533333333334,5,4,4,0,,17,9,3.66,2.0,Good,1299.05,30.17056753561956,27 Years and 5 Months,No,0.0,46.721780704420794,Low_spent_Medium_value_payments,369.9735526289125,2023-11-01
CUS_0x99bc,35108.51,2850.709166666667,3,7,2,1,Not Specified,7,5,11.35,6.0,Good,15.74,35.31979545345809,23 Years and 6 Months,No,23.947618969761475,141.06858444734885,Low_spent_Small_value_payments,410.05471324955636,2023-11-01
CUS_0x99be,115247.16,9744.93,2,5,10,0,,12,3,0.92,3.0,Good,687.87,41.466920241023935,18 Years and 6 Months,No,0.0,452.040223246595,High_spent_Small_value_payments,782.452776753405,2023-12-01
CUS_0x99c,8578.295,634.8579166666667,4,10,31,5,"Payday Loan, Mortgage Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",31,14,22.380000000000006,6.0,Standard,1425.81,32.30402291675685,16 Years and 8 Months,Yes,19.535330334588487,51.049683309612846,Low_spent_Small_value_payments,282.9007780224654,2024-08-01
CUS_0x99c2,15878.09,1068.174166666667,5,3,18,3,"Debt Consolidation Loan, Mortgage Loan, and Payday Loan",11,9,11.31,8.0,Standard,1621.69,25.332290627174437,6 Years and 8 Months,Yes,37.155450926208246,39.18725760460044,Low_spent_Large_value_payments,300.474708135858,2024-06-01
CUS_0x99c5,54815.73,4866.9775,8,8,20,5,"Mortgage Loan, Payday Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",45,10,11.13,11.0,_,1441.79,32.127849941597034,14 Years and 10 Months,Yes,117.57425637326897,207.22467078200947,Low_spent_Small_value_payments,451.8988228447216,2024-04-01
CUS_0x99c6,43978.14,3663.845,6,7,9,2_,"Credit-Builder Loan, and Auto Loan",24,16,7.07,1.0,Standard,1102.66,34.21169867738098,17 Years and 9 Months,Yes,68.78510048383598,93.16367099772886,Low_spent_Large_value_payments,474.4357285184352,2023-10-01
CUS_0x99c9,65804.68_,5639.723333333332,8,4,5,4,"Student Loan, Home Equity Loan, Student Loan, and Auto Loan",22,16,21.69,1.0,Standard,1068.77,27.153503848731088,31 Years and 10 Months,Yes,181.6034831916116,433.2858801674989,Low_spent_Small_value_payments,239.0829699742228,2024-03-01
CUS_0x99ca,131253.81,11068.8175,1,1,8,0,,1,8,4.14,4.0,Good,519.38,36.58609587553946,22 Years and 5 Months,No,0.0,146.82608679484864,High_spent_Large_value_payments,1200.0556632051516,2023-11-01
CUS_0x99cc,44046.21,3466.5175,7,7,21,7,"Not Specified, Auto Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, and Student Loan",18,16,15.88,9.0,Bad,2709.07,36.773227614053695,13 Years and 2 Months,Yes,161.29223301075467,166.92967806557218,High_spent_Small_value_payments,278.429838923673,2025-01-01
CUS_0x99cf,22224.03,2145.0025,8,5,20,4,"Mortgage Loan, Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",23,16,17.5,8.0,Standard,1418.03,38.63078904504107,7 Years and 4 Months,Yes,56.92474699115129,18.638972629506558,High_spent_Large_value_payments,378.9365303793421,2023-02-01
CUS_0x99d4,20592.97,1843.0808333333327,637,4,12,7,"Auto Loan, Not Specified, Auto Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, and Credit-Builder Loan",7,10,_,5.0,_,1555.94,30.934892427011377,11 Years and 10 Months,Yes,85.28357880109834,147.4263136602902,Low_spent_Large_value_payments,221.5981908719448,2024-07-01
CUS_0x99d9,19850.31,1688.1925,6,7,15,5,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",45,2810,6.57,15.0,_,3531.0,32.19070524547669,14 Years and 5 Months,Yes,74.86545482818141,18.68086391713197,High_spent_Large_value_payments,315.2729312546866,2023-07-01
CUS_0x99dc,73044.56,6149.046666666666,7,9,30,5,"Payday Loan, Auto Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",26,22,6.11,10.0,Bad,2818.83,37.80716960892525,6 Years and 5 Months,Yes,72315.0,259.63466872290167,Low_spent_Small_value_payments,363.5802373365911,2023-12-01
CUS_0x99e5,9183.32,769.2766666666665,6,8,19,6,"Debt Consolidation Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",44,20,2.81,10.0,Bad,2032.49,23.28286899024308,6 Years and 2 Months,Yes,33.40075942337548,75.33209084113824,!@9#%8,258.1948164021529,2024-10-01
CUS_0x99e9,22530.97,1684.5808333333334,3,3,4,1,Personal Loan,7,16,8.89,4.0,Good,370.35,30.124181519374204,21 Years and 4 Months,No,11.381599902770322,106.13106353377957,Low_spent_Large_value_payments,320.9454198967835,2024-02-01
CUS_0x99ec,131844.32,10874.026666666668,6,3,10,1,Auto Loan,5,18,14.31,9.0,Standard,398.2,27.67382745632517,8 Years and 0 Months,Yes,106.77960906902388,__10000__,Low_spent_Small_value_payments,17.719701838406873,2024-02-01
CUS_0x99f1,30976.75,2864.395833333333,8,660,1,1,Auto Loan,5,8,7.69,5.0,_,267.22,33.435005994949506,26 Years and 2 Months,No,23.81773147655466,84.21903167733349,High_spent_Small_value_payments,447.9075909564256,2023-05-01
CUS_0x99f7,21434.275,1790.1895833333335,1,5,3,3,"Mortgage Loan, Credit-Builder Loan, and Student Loan",9,3,4.54,3.0,Good,166.49,39.94457702412353,16 Years and 2 Months,No,49.59958594514175,66.84344884819487,Low_spent_Large_value_payments,332.5759235399968,2024-05-01
CUS_0x9a02,17840.72_,1275.7266666666667,10,6,29,8,"Payday Loan, Student Loan, Auto Loan, Payday Loan, Student Loan, Mortgage Loan, Not Specified, and Home Equity Loan",40,17,29.48,6.0,Bad,2651.74,29.86740596512896,7 Years and 5 Months,Yes,118.03604638742468,100.27787139018923,Low_spent_Small_value_payments,199.25874888905273,2024-09-01
CUS_0x9a06,84659.22,6757.935,8,5,6,1,Home Equity Loan,27,13,12.55,4.0,Standard,704.53,27.52895817760632,18 Years and 3 Months,Yes,67.03772848522392,269.68207380735544,High_spent_Medium_value_payments,589.0736977074207,2023-08-01
CUS_0x9a09,28910.45,2414.204166666667,7,4,13,4,"Credit-Builder Loan, Not Specified, Debt Consolidation Loan, and Student Loan",15,10,9.39,6.0,Standard,292.98,30.91033241219082,15 Years and 9 Months,Yes,95.02278218449598,171.34776279079418,Low_spent_Large_value_payments,245.04987169137652,2024-09-01
CUS_0x9a0c,166658.68,14058.223333333332,5,3,12,2,"Payday Loan, and Not Specified",1,8,9.95,1.0,Good,959.2,45.64561041699243,22 Years and 11 Months,No,222.28572724583728,358.3374966119412,High_spent_Large_value_payments,1065.199109475555,2024-01-01
CUS_0x9a0f,56101.0,4655.083333333333,7,9,24,9,"Mortgage Loan, Payday Loan, Credit-Builder Loan, Home Equity Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, Personal Loan, and Not Specified",49,18,4.77,10.0,_,4853.8,37.55068807101943,9 Years and 9 Months,Yes,420.19936673288106,48.0938286572472,High_spent_Large_value_payments,237.21513794320504,2023-07-01
CUS_0x9a1,49598.67,3860.2225,7,5,20,6,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, Mortgage Loan, and Personal Loan",40,23,-0.4400000000000004,9.0,Bad,3097.13,29.12782610503449,13 Years and 6 Months,NM,78239.0,255.5016722484181,Low_spent_Large_value_payments,192.80842600394985,2024-02-01
CUS_0x9a13,131199.12,11146.26,1,7,11,1,Mortgage Loan,8,9,1.02,2.0,Good,1006.45,30.536776206342893,19 Years and 3 Months,NM,106.34119049546374,__10000__,High_spent_Small_value_payments,828.9664309009229,2024-08-01
CUS_0x9a14,35325.29,2764.774166666666,5,3,10,3,"Home Equity Loan, Student Loan, and Credit-Builder Loan",18,13,1.63,6.0,Standard,1037.07,36.97070646346502,30 Years and 9 Months,No,66.84292037769501,122.45924562947457,Low_spent_Large_value_payments,357.1752506594971,2025-01-01
CUS_0x9a18,40517.81,3215.484166666666,1,2,2,1,Credit-Builder Loan,4,10,5.47,0.0,Good,1491.23,38.36030465177206,30 Years and 11 Months,No,25.059561734064918,174.9848672621254,High_spent_Small_value_payments,381.50398767047636,2024-03-01
CUS_0x9a1c,113561.2,9580.433333333332,8,4,9,1,Auto Loan,21,18,11.99,0.0,Standard,75.52,35.831177415908755,27 Years and 11 Months,No,53.77838853371379,__10000__,Low_spent_Small_value_payments,670.1251034907806,2024-04-01
CUS_0x9a1d,7493.29,827.4408333333333,5,5,5,6,"Not Specified, Payday Loan, Payday Loan, Payday Loan, Personal Loan, and Mortgage Loan",8,17_,12.67,12.0,Standard,2179.63,30.51123868969903,13 Years and 3 Months,Yes,25.89105236486004,103.258305256435,Low_spent_Small_value_payments,243.5947257120383,2023-04-01
CUS_0x9a26,61204.77,5057.3975,8,8,32,6,"Not Specified, Home Equity Loan, Not Specified, Student Loan, Student Loan, and Auto Loan",25,26,18.42,16.0,_,4751.96,31.260176839825387,13 Years and 3 Months,Yes,236.4311998161849,158.36998312753374,High_spent_Medium_value_payments,360.9385670562813,2024-01-01
CUS_0x9a29,33119.82,3024.985,10,5,32,5,"Home Equity Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, and Not Specified",50,18,15.79,10.0,Bad,2545.0,33.810566545145186,14 Years and 8 Months,Yes,111.4227017745117,265.92258923109443,Low_spent_Small_value_payments,370.6074980582689,2024-12-01
CUS_0x9a2c,29280.44,2237.716497885463,2,5,3,0,,28,3,11.93,5.0,_,93.91,25.862460824475487,21 Years and 3 Months,NM,220.32016878120345,93.96088402999146,!@9#%8,401.84278263667517,2024-04-01
CUS_0x9a30,9081.535,842.7945833333333,3,5,26,3,"Home Equity Loan, Student Loan, and Credit-Builder Loan",15,11,11.85,12.0,_,1518.63,35.46314462327318,5 Years and 11 Months,Yes,16.643123529657604,__10000__,High_spent_Small_value_payments,292.45563483292483,2024-03-01
CUS_0x9a3b,95031.84,7938.32,3,7,17,4,"Credit-Builder Loan, Payday Loan, Personal Loan, and Auto Loan",5,13,7.0,3.0,Standard,573.91,32.55617134744335,21 Years and 2 Months,NM,167.45998847929977,752.8279502456343,!@9#%8,153.54406127506581,2024-07-01
CUS_0x9a3c,140770.16,11624.846666666665,8,6,12,0,,8,6,9.83,4.0,Standard,1375.36,39.22919284147413,25 Years and 3 Months,Yes,0.0,418.2072512434497,High_spent_Medium_value_payments,994.277415423217,2024-03-01
CUS_0x9a3d,19724.81,1442.7341666666669,3,6,12,4,"Mortgage Loan, Payday Loan, Mortgage Loan, and Personal Loan",5,10,3.68,0.0,Good,1369.4,34.684525649284865,29 Years and 8 Months,No,49.93791871449197,143.18914585207656,Low_spent_Small_value_payments,241.14635210009814,2024-08-01
CUS_0x9a42,40295.72,3627.976666666667,2,4,5,3,"Home Equity Loan, Home Equity Loan, and Mortgage Loan",16,-1,4.04,5.0,Good,457.44,38.524391561005416,18 Years and 0 Months,No,77.09602411267181,364.268135354966,Low_spent_Medium_value_payments,201.4335071990289,2023-03-01
CUS_0x9a43,85720.48,6999.373333333332,7,6,16,4,"Home Equity Loan, Student Loan, Mortgage Loan, and Credit-Builder Loan",18,18,13.31,2056.0,Standard,707.08,25.760663006090816,17 Years and 6 Months,Yes,171.47714995402183,79.66495101074244,!@9#%8,688.795232368569,2024-02-01
CUS_0x9a4a,52972.5,4600.375,7,5,32,3,"Student Loan, Home Equity Loan, and Mortgage Loan",47,24,7.2,12.0,_,2196.59,27.55070351150094,9 Years and 2 Months,Yes,112.69576824348246,155.17093201847214,High_spent_Small_value_payments,452.17079973804533,2024-04-01
CUS_0x9a4b,60379.28,4427.4984534793375,5,6,18,3,"Personal Loan, Mortgage Loan, and Credit-Builder Loan",19,13,6.83,1.0,Standard,725.39,29.424469211689782,17 Years and 6 Months,No,468.014598388444,__10000__,Low_spent_Small_value_payments,404.0252673295825,2023-08-01
CUS_0x9a4f,93363.45,7237.397299784516,8,7,15,3,"Credit-Builder Loan, Auto Loan, and Not Specified",24,16,16.68,9.0,Standard,352.86,29.42657708778189,26 Years and 10 Months,Yes,981.0654877317894,__10000__,!@9#%8,316.85242220435504,2024-11-01
CUS_0x9a51,32910.92,2895.5766666666664,1,4,1,1,Credit-Builder Loan,9,7_,4.55,6.0,Good,1028.67,30.31592846723488,25 Years and 3 Months,NM,25.590899970790066,390.2664739837063,Low_spent_Small_value_payments,163.70029271217027,2023-10-01
CUS_0x9a55,7296.72,840.0600000000002,8,6,29,5,"Credit-Builder Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Student Loan",18,12,17.65,13.0,_,2567.89,39.4291137711767,6 Years and 6 Months,Yes,30.014600717117123,96.1954501806814,Low_spent_Small_value_payments,247.7959491022015,2023-01-01
CUS_0x9a58,48411.24,4306.27,8,3,3,4,"Mortgage Loan, Home Equity Loan, Home Equity Loan, and Mortgage Loan",17,11,4.04,3.0,Good,821.27,31.093776229197005,18 Years and 10 Months,No,82.22147115066043,326.5091907921635,Low_spent_Medium_value_payments,301.89633805717614,2023-09-01
CUS_0x9a6,40608.96_,3103.08,2,1,5,3,"Mortgage Loan, Mortgage Loan, and Credit-Builder Loan",4,2,10.19,6.0,Good,1420.76,33.44225719715941,18 Years and 8 Months,No,93.0090300404568,289.7791317272145,Low_spent_Large_value_payments,197.51983823232877,2024-11-01
CUS_0x9a6b,15954.72,1395.56,8,6,33,6,"Auto Loan, Student Loan, Home Equity Loan, Payday Loan, Home Equity Loan, and Personal Loan",49,8,_,13.0,Standard,2159.22,30.04996594810558,12 Years and 6 Months,Yes,45.36846285697909,66.80938404069771,Low_spent_Large_value_payments,297.3781531023232,2023-12-01
CUS_0x9a7,116941.71,9614.1425,0,7,6,0,,7,2,10.03,2.0,Good,721.24,42.04216678682817,20 Years and 0 Months,No,0.0,__10000__,High_spent_Large_value_payments,1087.6359695096337,2024-01-01
CUS_0x9a70,15264.39,1383.0325,1,4,5,0,,14,10,0.9500000000000002,2.0,_,104.07,22.61820774575088,21 Years and 2 Months,No,0.0,56.267036255123216,!@9#%8,372.03621374487676,2024-03-01
CUS_0x9a71,20186.02,1684.168333333333,1,5,1,2,"Auto Loan, and Home Equity Loan",5,6,6.83,4.0,Good,413.32,33.75820397193409,18 Years and 9 Months,No,29.534583720496048,153.53879644098146,Low_spent_Medium_value_payments,265.3434531718558,2023-01-01
CUS_0x9a7a,81438.56,6352.285596934968,3,4,20,2,"Debt Consolidation Loan, and Mortgage Loan",24,9,8.21,8.0,Standard,509.44,30.45292314376716,7 Years and 10 Months,Yes,721.5350254137671,380.9734832041391,High_spent_Small_value_payments,493.7072277804583,2023-08-01
CUS_0x9a84,60552.24,4794.02,7,5,19,4,"Student Loan, Not Specified, Home Equity Loan, and Not Specified",25,18,10.57,6.0,Standard,32.83,26.60993119043397,15 Years and 0 Months,Yes,168.8465079653391,181.75067304997768,High_spent_Medium_value_payments,378.80481898468315,2023-02-01
CUS_0x9a86,29827.36,2722.613333333333,4,5,17,2,"Student Loan, and Credit-Builder Loan",15,15,10.56,6.0,Standard,1872.75,24.50726715492293,6 Years and 9 Months,Yes,31.496674151519752,152.90076335629578,!@9#%8,347.86389582551783,2024-12-01
CUS_0x9a88,31599.56,2528.6262616140293,7,8,23,7,"Auto Loan, Student Loan, Mortgage Loan, Home Equity Loan, Student Loan, Debt Consolidation Loan, and Home Equity Loan",33,24,1.9,10.0,Bad,2393.94,38.6890199045062,16 Years and 9 Months,Yes,246.9089379668863,51.933135524629115,High_spent_Large_value_payments,344.35799822778824,2023-03-01
CUS_0x9a8b,57921.74_,4772.8116666666665,4,3,11,3,"Home Equity Loan, Debt Consolidation Loan, and Auto Loan",6,7,_,3.0,Good,978.88,32.05103305587538,28 Years and 9 Months,No,94.3673126042464,149.15049266041572,High_spent_Small_value_payments,493.7633614020045,2024-12-01
CUS_0x9a8d,144901.76,12350.146666666667,4,7,10,2,"Personal Loan, and Payday Loan",12,7,7.94,7.0,Standard,1365.04,38.798503929864616,26 Years and 2 Months,No,170.77860550495134,1021.5327574857274,Low_spent_Large_value_payments,312.70330367598814,2024-01-01
CUS_0x9a9,54352.23,4593.3525,10,8,33,9,"Not Specified, Not Specified, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Personal Loan, Auto Loan, and Auto Loan",62,19,25.55,12.0,Bad,4041.9,34.90674438591491,4 Years and 9 Months,Yes,395.3413185081057,278.4639186464584,High_spent_Small_value_payments,45.53001284543593,2023-08-01
